code,product_name,brands,ingredients_text,allergens,allergens_tags,traces,traces_tags,countries
8901058005608,Maggi,Maggi,"Noodles: Refined wheat flour (Maida), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412), Acidity regulators (501(i) & 500 (i)) and Humectant (451 (i)). 
Masala *TASTEMAKER®: Mixed spices (25.6%) (Onion powder, Coriander powder, Turmeric powder, Red chilli powder, Garlic powder, Cumin powder, Aniseed powder, Ginger powder, Fenugreek powder, Black pepper powder, Clove powder, Green cardamom powder & Nutmeg powder), Refined wheat flour (Maida), Hydrolysed groundnut protein, Sugar, Palm oil, Starch, lodized salt, Thickener (508), Flavour enhancer (635), Toasted onion flakes, Acidity regulator (330), Colour (150d), Mineral and Wheat gluten. 
Allergen Note: Contains Wheat & Nut.
May contain Milk, Mustard, Oats And Soy",,en:gluten,,"en:gluten,en:milk,en:mustard,en:soybeans",en:India
3168930007432,Chips barbecue,"Lay's, Lays","potatoes 61%, sunflower oil, rapeseed oil, flavour (sugar, aroma ( soy ), bread crumbs ( wheat ), flavour enhancer (sodium glutamate), paprika, onion powder, tomato powder, garlic powder, corrector of acidity (citric acid, malic acid), colour(paprika extract), smoke flavourings), salt,","en:gluten,en:soybeans","en:gluten,en:soybeans",,,"Belgique,France,Inde"
8901491503051,West Indies' Hot 'n' Sweet Chilli Potato Chips,Lay's,"Potato, Edible Vegetable Oil (Palmolein Oil), *Seasoning (Sugar, Maltodextrin, lodised Salt, Flavour (Natural and Nature Identical Flavouring Substances), &quot;Spices & Condiments, Flavour Enhancers (627 & 631), Edible Vegetable Oil (Palm, Sunflower, Peanut), Hydrolysed Vegetable Protein, Anticaking agent (551), Cocoa Solids, Lactose). &quot;As flavouring agent. &quot;Contains Onion and Garlic","en:gluten,en:milk,en:nuts,en:sulphur-dioxide-and-sulphites","en:gluten,en:milk,en:nuts,en:peanuts,en:sulphur-dioxide-and-sulphites",,,India
8901088000345,Coconut oil,Parachute,Coconut Oil,,,,,"France, India, en:somalia"
8901207040337,Chyawanprash Awaleha,Dabur,"Each 100g is prepared from Ext. derived from the following - Patals (Stereospermum suaveolens, St. Bk.), Agnimantha (Clerodendrum phlomidis, St. Bk.), Gambhari (Gmelina arborea, St. Bk.), Bilva (Aegle marmelos, St. Bk.), Shyonaka (Oroxylum indicum, St. Bk.), Gokshura (Tribulus terrestris, Fr.), Shalaparni (Desmodium gangeticum, PI.), Prishniparni (Uraria picta, Pl.), Brihati (Solanum indicum, Pl.), Kantakari (Solanum surattense, Pl.), Pippali (Piper longum, Fr.), Karkatshringi (Pistacia integerrima, Gl.), Draksha (Vitis vinifera, Dr.Fr.), Guduchi (Tinospora cordifolia, St.), Haritaki (Terminalia chebula, P.), Bala (Sida cordifolia, Rt.), Tamalaki (Phyllanthus niruri, Pl.), Vasa (Adhatoda vasica, Lf.), Jiwanti (Leptadenia reticulata, Pl.), Shati (Hedychium spicatum, Rz.), Musta (Cyperus rotundus, Rz.), Pushkara (Inula recemosa, Rt.), Kakanasika (Martynia annua, Fr.), Mudgaparni (Phaseolus trilobus, Pl.), Mashaparni (Teramnus labialis, Pl.), Vidari (Pueraria tuberosa, Rt. Tr.), Punarnava (Boerhavia diffusa, Rt.), Utpala (Nymphaea stellata, Fl.), Sukshamaila (Elettaria cardamomum, Fr.), Agaru (Cinnamomum zeylanicum-official substitute, St.Bk.), Shweta Chandan (Santalum album, Ht. Wd.), Riddhi (Dioscores bulbifera-official substitute, Rt. Tr.), orea bulbifera-official substitute, (Asparagus recemosus - official Rt.), Mahameda (Asparagus official substitute, Rt.), Jivaka Vrida Rt. 1 substr recemosus 6 official (Pueraria tuberosa - official substitute, Rt. Tr.), Rishabhak (Pueraria tuberosa substitute, Rt. Tr.), Kakoli (Withania somnifera - official substitute, Rt.), Kshirkakoli (Withania somnifera-official substitute, Rt.) each 0.396g and Amalaki (Emblica officinalis, Fr., Fr. Pulp) 90.0g, Ghrita, Tila tall (Sesamum indicum, oil) each 1.38g, Sharkara 59.5g, Madhu 4.76g and Powder of the following-Pippali (Piper longum Fr.) 0.79g, Vamsha (Bambusa bambos, S.C.) 1.68g, Tvak (Cinnamomum zeylanicum, St.Bk.) Sukshamalla (Elettaria cardamomum, F Tvakpatra (Cinnamomum tamala, LAX Nagkesara (Mesua ferrea, Sinn.), Abbrak Sam each 0.1g Mukta Pish 8.00 Akarkarabha (Anacyclus pyrethrum, & Lavanga (Syzygium aromaticum, FL B4) La Kumkum (Crocus sabus Sty Preservative Sodium Benzoate",,,,,"Italy, en:india"
8901030831706,Mixed fruit Jam,"Kissan, Hindustan Unilever Limited","SUGAR, MIXED FRUIT PULP BLEND - 60% (PAPAYA PULP, PEAR PULP, APPLE JUICE, BANANA PULP PINEAPPLE JUICE, ORANGE JUICE, MANGO PULP, GRAPE JUICE), ACIDITY REGULATOR-E330, THICKENER-E440, 10DISED SALT, VITAMINS & MINERAL, PRESERVATIVE-E202, NATURAL FLAVOURING SUBSTANCES, FOOD COLOUR-E122 NUMBER OF SERVES PER PACK: APPROX. 25, PER SERVE: 20 g (1 Tbsp)",,,,,"Canada, en:india"
8901030824227,Boost,Unilever,"Cereal Extract (50%) (Barley, Wheat, Millet), Malted Barley (21%). Sugar, Wheat Flour (Atta), Milk Solids (6%), Minerals, Natural Colour (INS 150c), Wheat Gluten, Acidity Regulators [INS 501(ii), INS 500 (ii)), Edible lodised Salt, Cocoa Powder, Vitamins, Nature Identical Flavouring Substances, Soy Protein Isolate. Allergen Information: Contains Wheat, Barley Milk and Soy","en:gluten,en:soybeans","en:gluten,en:milk,en:soybeans",,,India
3948764012914,Cocacola zero,Cocacola,,,,,,India
8901764362804,Pulpy Orange,Minute Maid,"Water,Sugar,Orange Juice (10.5%)(Reconstituted From Orange Juice Concentrate & Orange Pulp Cells), Acidity Regulators (330,331(iii)),Antioxidant(300),Colors(110,102),Orange Flavours(Natural,Natural-Identical And Artificial Flavouring Substances).",,,,,India
7622201756741,Sandwich Biscuit,Oreo,"Refined Wheat Flour (Maida), Sugar, Fractionated Fat, Palmolein, Cocoa Solids (3%*), Invert Sugar, Leavening Agents (500(ii),503 (ii)), Starch, lodised Salt, Emulsifier (322), Nature Identical Flavouring Substances",,en:gluten,,,India
8992760221028,Oreo Original (Vanilla),BABYMONSTER OREO,"wheat  flour, sugar, non-hydrogenated vegetable oil (palm), cocoa powder, fructose syrup, sodium bicarbonate (ins500), ammonium bicarbonate (ins503), corn starch, salt,  soy  lecithin (ins322), vanilla flavor,","en:gluten,en:peanuts,en:soybeans","en:gluten,en:peanuts,en:soybeans",en:en:milk  en:peanuts,en:en-milk-en-peanuts,"India,Singapore"
8901491103794,Quaker oats,Quaker,"ROLLED OAT FLAKES ALLERGEN ADVICE: MAY CONTAIN WHEAT, BARLEY.",,,en:gluten,en:gluten,India
8901207900839,hajmola,Dabur,J 3,,,,,India
8901491365703,Puffcorn,Kurkure,"INREDIENTS: Cereal Products (67%) (Corn Meal (53%), Rice Meal (14%)), Edible Vegetable Oil (Palmolein), *Seasoning (Sugar, lodised Salt, Maltodextrin, Spices and Condiments, Milk Solids, Cheese, Salt Replacer (Potassium Chloride), Flavour (Natural and Nature Identical Flavouring Substances), Flavour Enhancers (627, 631), Acidity Regulators (296, 330), Emulsifying & Stabilising Agent ((331(iii), 471, 327)), Gram Meal (3.6%), Calcium Carbonate (170(i)), lodised Salt. *As flavouring agent. Contains Onion and Garlic ALLERGEN ADVICE: Contains Soy, Milk, Wheat",,"en:gluten,en:milk,en:soybeans",,,en:India
8901262200189,Amul Lassi 200ml,Amul,"Milk solids, water, sugar, stabilizer (440), nature identical and artificial flavouring substances (rose), active culture. Allergen Information: Contains milk.",en:milk,en:milk,,,India
8901764042904,Thumsup,Coca-Cola,,,,,,Inde
0712345678904,Farb,,,,,,,"United States, en:india"
8902080104581,Pepsi,Pepsi Cola,"CARBONATED WATER, SUGAR, COLOUR (150d), ACIDITY REGULATOR (338), CAFFEINE (10 mg/100g), FLAVOUR (NATURAL FLAVOURING SUBSTANCES), STABILIZER (436). CONTAINS CAFFEINE",,,,,India
5410942104158,Passendale classic,"Passendale, Savencia","pasteurized cow's milk, salt, lactic acid ferments, rennet, natural dye: annatto,",en:milk,en:milk,,,"Belgium,France,India"
8901491503020,masala,Lay's,"Potato, Edible Vegetable Oil (Palmolein Oil, Rice Bran Oil), &quot;Spices & Condiments (Onion Powder, Chili Powder, Dried Mango Powder, Coriander Seed Powder, Ginger Powder, Garlic Powder, Black Pepper Powder, Spices Extract, Turmeric Powder), lodised Salt, Black Salt, Tomato Powder, Citric Acid (330). Sugar, CONTAINS ADDED FLAVOUR (NATURAL & NATURE IDENTICAL",,,,,India
8908013982646,Lahori Zeera,Lahori Zeera,"CARBONATED WATER, SUGAR, LEMON JUICE CONCENTRATE (0.3%) EQUIVALENT TO 2.5% LEMON JUICE RECONSTITUTED, ACIDITY REGULATOR ONS 300 STABILISER (INS 414), CONTAINS PERMITTED NATURAL COLOUR (INS-150d) AND FLAVOURS (NATURAL & NATURE-IDENTICAL FLAVOURING SUBSTANCES), BLACK SALT, IODISED SALT CUMIN SEED, BLACK PEPPER & DRY GINGER POWDER, CLASS II PRESERVATIVE (INS-211). FINS-INTERNATIONAL NUMBERING SYSTEM).",,,,,India
8901058903164,KitKat,nestle,"Sugar, Milk solids (16.2%),Fractionated vegetable fat,  Hydrogenated vegetable fats,Refined Wheat flour (Maida), Cocoa solids (4.5%), Emulsifier (Soya lecithin), Yeast,Raising agent (500(ii))Artificial (Vanilla)flavouring substance, lodized salt, Flour treatment agent (516), and Nature-Identical flavouring substances Contains Wheat, Milk, Sesame and Soy. May Contains Nut.",,"en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans",,,en:in
8901207019234,Hajmola,Dabur,"Each Tablet is prepared/derived from: Powders of Shveta Jiraka (Cuminum cyminum, Fr. 15.000 mg, Pippali (Piper longum, Fr.) 5.000 mg, Dhanayaka (Coriandrum sativum, Fr.) 5.000 mg Mancha (Piper nigrum, Fr.) 5.000 mg. Samudra Lavana 15.000 mg Sawarchala Lavana 25.000 mg; and Extractives derived from: Chincha (Tamarindus indica, Fr.) 62.500 mg & Dadima (Punica granatum, Sd. 25.000 mg; and Excipients qs. Preservative: Sodium benzoate IP Hajmola Anardana Tasty Digestive Tablets Dosage: Adults: 1-2 Tablets after meals; Children: 1 Tablet after meals or as directed by a physician",,,,,India
8904258701707,Coconut Water,RAW Pressery,"COCONUT WATER(100%), BIO PRESERVATIVE (INS 234) CONTAINS NATURALLY OCCURING SUGARS",,,,,en:in
8901262010023,Amul pasteurised butter,Amul,"Butter,iodized salt, natural colour (annatto)
Allergen information:contains milk",,en:milk,,,India
8901719105913,parle hide & seek 120g,PARLE,"Refined wheat flour (maida), chocolate 23% (sugar, cocoa solids, cocoa butter, dextrose), sugar, refined palm oil, invert sugar syrup, raising agent, cocoa solids, iodised salts",,en:gluten,,,India
2112345678900,Cassonade Saint Louis,,,,,,,en:India
8901491100533,Chilli Chatka 20rs,Kurkure,"Rice meal (43.2%), edible vegetable oil (palmolein oil), corn meal (20.0%), gram meal (3.3%), spices and condiments (chilli powder, onion powder, fennel powder, ajwain powder, cumin powder, garlic powder, coriander powder, black pepper powder, spice extract, fenugreek powder), sugar, salt, citric acid (330).",,,,,"Spain, United Kingdom, en:india"
8901262150088,Amul Taaza 200ml,Amul,Milk,,en:milk,,,India
8902080504060,Packaged Drinking Water,"Aquafina, PepsiCo","TREATED WATER, MINERALS (SALTS OF MAGNESIUM AND CALCIUM)",,,,,"France, en:india"
8901207036989,Chyawanprash,Dabur,"Each 100g is prepared fr Bit derived from the following (Stereospermum suaveolens, St. B Agnimantha (Clerodendrum phlomidis, St. Bk) Gambhari (Gmelina arborea, St. Bk.), Bilva (Aegle marmelos, St. Bk.), Shyonaka (Oroxylum indicum, St. Bk.), Gokshura (Tribulus terrestris, Fr.), Shalapai (Desmodium gangeticum, Pl.), Prishnipami (Uraria picta, Pl.), Brihati (Solanum indicum, PL.), Kantakari (Solanum surattense, PL), Pippali (Piper longum, Fr.), Karkatshringi (Pistacia integerrima, Gl.), Draksha (Vitis vinifera, Dr.Fr.), Guduchi (Tinospora cordifolia, St.), Haritaki (Terminalia chebula, P.), Bala (Sida cordifolia, Rt.), Tamalaki (Phyllanthus niruri, PL), Vasa (Adhatoda vasica If) Jiwanti (Leptadenia reticulata, Pl.), Shati (Hedychium spicatum, Rz.), Musta (Cyperus rotundus, Rz.), Pushkara (Inula recemosa, Rt.), Kakanasika (Martynia annua, Fr.), Mudgapami (Phaseolus trilobus, Pl.), Mashaparni (Teramnus labialis PL Vidari (Pueraria tuberosa, Rt. Tr.). Punarnava (Boerhavia diffusa, Rt.), Utpala lymphaea stellata, Fl.). Sukshamalla (Elettaria mum 3/",,,,,en:India
8901719117183,Hide & Seek,Parle,,,,,,"United States, en:india"
8901063092617,Good Day Butter Cookies,Britannia,"REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, BUTTER (2%), INVERT SUGAR SYRUP, MILK SOLIDS, RAISING AGENTS (503(ii), 500(ii)], IODISED SALT, EMULSIFIERS [322(i), 471, 472e] AND FLAVOURS [NATURAL, NATURE IDENTICAL & ARTIFICIAL (BUTTER, MILK & VAMILLA) FLAVOURING SUBSTANCES]. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.","en:gluten,en:milk,en:soybeans","en:gluten,en:milk,en:soybeans",,,India
8901764052910,Limca,Pepsi,"CARBONATED WATER, SUGAR ACIDITY REGULATORS (330, 33W STABILIZERS (414,471), PRESERVATIVE (211) FLAVOURS (NATURAL, NATURE-IDENTICAL & ARTIFICIAL (LEMON) FLAVOURING SUBSTANCES).",,,,,en:India
8901764032301,Sprite,,,,,,,en:India
3948764061257,Diet coke,Coca-Cola,"carbonated water, caramel color, aspartame, phosphoric acid, potassium benzoate, natural flavors, citric acid, and caffeine",,,,,India
8901030922787,Mixed Fruit Jam,Kissan,"SUGAR, MIXED FRUIT PULP BLEND-60% (PAPAYA PULP, PEAR PULP, APPLE JUICE, BANANA PULP, PINEAPPLE JUICE, ORANGE JUICE, MANGO PULP, GRAPE JUICE), ACIDITY REGULATOR-E330, THICKENER-E440, IODISED SALT, VITAMINS & MINERAL, PRESERVATIVE-E202, NATURAL FLAVOURING SUBSTANCES, FOOD COLOUR-E122.",,,,,India
8901719120800,Parle-G 250,Parle,"REFINED WHEAT FLOUR (MAIDA) (68%), SUGAR, REFINED PALM OIL, INVERT SUGAR SYRUP* [SUGAR, CITRIC ACID], 10DISED SALT, RAISING AGENTS (503 (ii), 500 (i)], MILK SOLIDS, FLOUR TREATMENT AGENT [1101 (ii)] AND EMULSIFIER OF VEGETABLE ORIGIN [472e] CONTAINS ADDED FLAVOUR (ARTIFICIAL FLAVOURING SUBSTANCES-VANILLA) (D-GLUCOSE, LEVULOSE) CONTAINS: WHEAT, MILK JOONSUMER CARE",,"en:gluten,en:milk",,,en:India
8901725015275,Dark Fantasy,Sunfeast is sold by ITC Limited,"CHOCO CRÈME (38.0%) (SUGAR, REFINED PALMOLEIN, REFINED PALM OIL, COCOA SOLIDS, EMULSIFIER [LECITHIN (FROM SOYABEAN)], NATURE IDENTICAL FLAVOURING SUBSTANCES (CHOCOLATE), ARTIFICIAL FLAVOURING SUBSTANCES (VANILLA)), MAIDA (REFINED WHEAT FLOUR), HYDROGENATED VEGETABLE OIL, SUGAR, INVERT SYRUP, LIQUID GLUCOSE, RAISING AGENTS [INS 503(ii), INS 500(ii), INS 450(i)], COCOA SOLIDS (0.7%), BUTTER, MILK SOLIDS, IODIZED SALT, NATURE IDENTICAL FLAVOURING SUBSTANCES (MILK CHOCOLATE), COLOURS (INS 150c, INS 150d), EMULSIFIERS [LECITHIN (FROM SOYABEAN), MONO AND DIGLYCERIDES OF FATTY ACIDS (FROM PALM OIL)], ARTIFICIAL FLAVOURING SUBSTANCES (MILK, VANILLA). CONTAINS WHEAT, MILK, SOY. MAY CONTAIN NUT, SULPHITE.",,"en:gluten,en:milk,en:soybeans",,"en:nuts,en:sulphur-dioxide-and-sulphites",en:India
8901725015879,Dark Fantasy Choco Fills,Sunfeast,"CHOCO CRÈME (40%) {SUGAR, REFINED PALMOLEIN, REFINED PALM OIL, COCOA SOLIDS, NATURE IDENTICAL FLAVOURING SUBSTANCES (CHOCOLATE) AND ARTIFICIAL FLAVOURING SUBSTANCES (VANILLA)}, REFINED WHEAT FLOUR (MAIDA), HYDROGENATED VEGETABLE OILS, SUGAR, INVERT SYRUP, LIQUID GLUCOSE, RAISING AGENTS [INS 503(ii), INS 500(ii), INS 450(i)], COCOA SOLIDS (0.7%), BUTTER, MILK SOLIDS, IODIZED SALT, *NATURE IDENTICAL FLAVOURING SUBSTANCES (MILK CHOCOLATE), COLOURS (INS 150c, INS 150d), EMULSIFIERS [LECITHIN (FROM SOYABEAN), MONO - AND DI-GLYCERIDES OF FATTY ACIDS (FROM PALM OIL)] AND ARTIFICIAL FLAVOURING SUBSTANCES (MILK, VANILLA). CONTAINS WHEAT, MILK, SOY. MAY CONTAIN NUT, SULPHITE.",,"en:gluten,en:milk,en:soybeans",,"en:nuts,en:sulphur-dioxide-and-sulphites",en:India
4000417224002,Ritter Sport Noir Noisettes Entières,Ritter Sport,"Sucre, pâte de cacao, _noisettes_, beurre de cacao, beurre concentré (_lait_), émulsifiant : lécithine (de _soja_), arôme naturel.","en:milk,en:nuts,en:soybeans","en:milk,en:nuts,en:soybeans","en:eggs,en:gluten,en:milk,fr:Erdnüsse,fr:Schalenfrüchte","en:eggs,en:gluten,en:milk,fr:erdnusse,fr:schalenfruchte","Denmark, France, Germany, India, en:morocco"
8901207005527,Honey Squeezy,Dabur,Honey (100%),,,,,"France,India"
8901512144805,Peanut butter,Sundrop,"Roasted Peanuts (92.3%), Sugar, Hydrogenated Vegetable Fat, Refined Edible Groundnut Oil (TBHQ), lodized Salt Contains Nuts. 20",,,,,"United Kingdom, en:india"
8901262070546,Chocominis,Amul,"Sugar, hydrogenated edible vegetable oil (palm kernel oil), milk solids, cocoa solids, emulsifiers (492, 322), artificial flavouring substances (cocoa, vanilla).
Allergen Information: Contains milk.",en:milk,en:milk,,,India
8901491000789,Lays India's magic masala,Lays,"Potato, Edible Vegetable Oil (Palmolein Oil, Rice Bran Oil), &quot;Spices & Condiments (Onion Powder, Chilli Powder, Dried Mango Powder, Coriander Seed Powder, Ginger Powder, Garlic Powder, Black Pepper Powder, Spices Extract. Turmeric Powder), lodised Salt, Black Sal Sugar, Tomato Powder, Citric Acid (330).",,,,,"France, en:india"
8901764052279,Limca lime lemon drink 750ml,Coca-Cola,"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331()), STABILIZERS (414,471), PRESERVATIVE (211), FLAVOURS (NATURAL, NATURE-IDENTICAL & ARTIFICIAL (LEMON) FLAVORING SUBSTANCES).",,,,,"United Kingdom, en:india"
8908010900056,Peanut butter,Pistols,,,,,,en:India
07811173,kinley,,,,,,,"France, India, en:united-kingdom"
8901808000785,WeikField Cocoa powder,WeikField,Cocoa Solids 99.75%,,,"en:gluten,en:milk,en:mustard,en:nuts","en:gluten,en:milk,en:mustard,en:nuts",India
8901063019027,Little Hearts Classic,Britannia,"REFINED WHEAT FLOUR (MAIDA), SUGAR (23%), REFINED PALMOLEIN&PALM OIL, RAISING AGENTS [503 (ii) & 500(ii)], MILK SOLIDS, IODISED SALT, YEAST AND EMULSIFIER [322(i)]. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.",,"en:gluten,en:milk,en:soybeans",,,en:India
8902346012353,Electral,FDC LIMITED,"Sodium Chloride,Potassium Chloride,Sodium Citrate,Dextrose Anhydrous,Excipients",,,,,India
8902579001360,mango drink,Frooti,"Water, Sugar, Mango Pulp, Acidity Regulators (INS 330, INS 331iii), Stabilizer (INS 466), Nature-Identical Flavouring Substances (Mango), Antioxidant (INS 300), Food Colour (INS 110)",,,,,Inde
7622201710606,5 star chocolate,5star,"Sugar, Liquid Glucose, Invert Sugar, Milk Solids, Hydrogenated Oil, Cocoa Butter, Cocoa Solids, Rich Deproteinized Whey Permeate Por der, Emulsifiers (442, 471, 476), Hydralyzed Vegetable Protein, lodised Salt atural, Nature Identical and Artificial (Caramel and Varilla) Flavouring Substances). Merginformation: Contains Milk, Soy, Sulphites. May Contain Peanut, Wheat, Barley and Tree nut ading Material Mid. By: Uffer Ltd. Registration No.: PR-21-JAM-10-AFACF0109J-22 Mondelez India Foods Priva 2001, 20th Foor, Tower-3 (Wing C), One International Center, Parel, Mumbai-400 013. unit address, read the first character of the code and see below: Foods Privee Limit fssa 20159356 Rs. 0.45 per g Lic. No. 10014022002711 fssat fssat 7 62220 Lic. No. 10015044000995 For Code, PKD and U Net Wt.: 22 Lic. No. 10012026000351 MRP Rs. 10.00 Mondelez hic Foods Private Limited, 6055, Central Exyesway, Sector-25, Sricity, Chittoor District-517 544, Andhra Pradesh. Hadbast - Vilage: Sandholi, P.O. & Tehsil: Bat, Dist. Solan, H.P.-173 205. Lic. No. 10013062000214 .25, Malanpur Inda ja Area Vllage: Gurkha, Tehsil - Gohal Fist: Bhind, Madhya Pradesh-477 117. Issat Period Offer. Of valid til stocks last. ds Private Limited, Ples to eat bar 19.5 g pat. Limite СИНЯ MEN",,"en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites",,"en:gluten,en:peanuts","Australia, en:india"
8901058007169,Nescafe Classic Instant coffee,Nescafé,Coffee beans,,,,,India
3948764082405,,,,,,,,en:India
8901123001214,Lotte Choco Pie,Lotte,"CHOCO COVERING (25%) [SUGAR, HYDROGENATED VEGETABLE FAT (PALM), COCOA SOLIDS, MILK SOLIDS. MULSIFIERS (322,476), ARTIFICIAL FLAVOUR (VANILLA)), REFINED WHEAT FLOUR (MAIDA), SUGAR, LIQUID GLUCOSE, ENTERESTERIFIED & HYDROGENATED VEGETABLE FAT (PALM), HUMECTANTS (420, 422), RAISING AGENTS [500(ii), 603(ii)], MILK SOLIDS, DEXTROSE, PRESERVATIVES (202, 281), IODISED SALT, STABILIZERS (407, 406, 440, 401, 461, 415), ACIDITY REGULATOR [341(i)] AND ARTIFICIAL FLAVOUR (MILK).
Allergen Information: Contains Wheat(Gluten),Milk & Soya Polyols may have laxative effects","en:gluten,en:milk","en:gluten,en:milk",,,en:India
89009758,NESCAFE classic,Nescafe,4 www 44334699/L10006171.001/00 89009758 Vevey Dispose Prepaci,,,,,India
8901262260121,Amul Taaza Milky Milk,"Amul taaza, Amul",PASTEURISED HOMOGENISED TONED MILK,en:milk,en:milk,en:Duplicate of original,en:duplicate-of-original,India
8906017290033,Bisleri,BISLERI,"TREATED WATER, MINERALS (MAGNESIUM SULPHATE, POTASSIUM BICARBONATE)",,,,,India
19010588,Chicken noodles,"Maggi,Nestle","Tastemaker: Mixed spices (Dehydrated onion, Dehydrated onion bits, Dried garlic powder (3%), Red chilli flakes (3%), Black pepper powder (2.3%), Dried garlic bits (2%), Red chilli powder (0.9%), Spice extract blend (Capsicum extract, Coriander extract, Cumin extract), Turmeric powder, Nutmeg powder), Sugar, Noodle powder (Refined wheat flour (Maida), Palm oil, Iodised salt, Gluten, Thickeners (508, 412), Acidity Regulators (501(i), 500 (i)), Humectant (451(i))), Iodised salt, Starch, Dehydrated chicken powder (Chicken meat (5.7%), Chicken fat (0.3%), Humectant 420(ii), Iodised salt, Onion, Dehydrated bread, Acidity regulator (330)), Thickener (508), Flavour enhancer (635), Liquid chicken fat (Chicken fat (1.9%), Acidity Regulator (330), Sunflower oil, Antioxidants (307(b), 320)), Caramel salt mix (Iodised salt, Colour (150d), Palm oil), Palm oil, Acidity Regulator (330), Mineral (Ferric pyrophosphate) and Dehydrated kasuri methi leaves. CONTAINS PERMITTED NATURAL COLOUR AND ADDED FLAVOURS (NATURAL FLAVOUR AND NATURE IDENTICAL FLAVOURING SUBSTANCES). May contain Eggs, Milk solids and Soya.",,en:gluten,,"en:eggs,en:soybeans",India
